,teks,label,clean_teks
86,"Antarmuka pengguna grafis. Modul ini berkomunikasi dengan pengguna dan sistem data mining. Melalui modul ini, pengguna berinteraksi dengan sistem untuk menentukan queri atau task data mining. Antarmuka juga menyediakan informasi untuk memfokuskan pencarian dan melakukan eksplorasi data mining berdasarkan hasil data mining antara. Komponen ini juga memungkinkan pengguna untuk mencari (browse) basis data dan skema data warehouse atau struktur data, evaluasi pola yang diperoleh dan visualisasi pola dalam berbagai bentuk.",3,antarmuka guna grafis modul komunikasi guna sistem data mining modul guna interaksi sistem tentu queri task data mining antarmuka sedia informasi fokus cari eksplorasi data mining dasar hasil data mining komponen guna cari browse basis data skema data warehouse struktur data evaluasi pola oleh visualisasi pola bentuk
87,Basis data relasional merupakan koleksi dari tabel. Setiap tabel berisi atribut (iield) dan biasanya menyimpan sejumlah besar tuple (record). Setiap tuple dalam tabel relasional merepesentasikan sebuah objek yang diidentifikasikan oleh kunci unik dan dideskripsikan oleh sekumpulan nilai atribut. Data relasional dapat diakses oleh queri basis data yang ditulis dalam bahasa queri relasional seperti SQL atau dengan bantuan antarmuka pengguna grafis.,3,basis data rasional koleksi tabel tabel isi atribut iield simpan tuple record tuple tabel rasional merepesentasikan objek identifikasi kunci unik deskripsi kumpul nilai atribut data rasional akses queri basis data tulis bahasa queri rasional sql bantu antarmuka guna grafis
88,"Data warehouse merupakan tempat penyimpanan informasi yang dikumpulkan dari berbagai sumber, disimpan dalam skema yang dipersatukan (unified schema) dan biasanya bertempat pada tempat penyimpanan tunggal. Data warehouse dikonstruksi melalui sebuah proses data cleaning, data transformation, data integration, data loading dan periodic data refreshing. Untuk memfasilitasi proses pembuatan keputusan, data dalam data warehouse diorganisasikan ke dalam subjek utama seperti customer, item, supplier atau aktivitas. Data disimpan untuk menyediakan informasi dari perspektif sejarah (seperti 5-10 tahun yang lalu) dan biasanya data tersebut diringkas (summarized). Sebagai contoh, daripada menyimpan data rinci dari transaksi penjualan, data warehouse dapat menyimpan ringkasan dari transaksi per tipe item untuk setiap toko atau diringkas dalam level yang lebih tinggi seperti daerah pemasaran.",3,data warehouse simpan informasi kumpul sumber simpan skema satu unified schema tempat simpan tunggal data warehouse konstruksi proses data cleaning data transformation data integration data loading periodic data refreshing fasilitas proses buat putus data data warehouse organisasi subjek utama customer item supplier aktivitas data simpan sedia informasi perspektif sejarah data ringkas summarized contoh simpan data rinci transaksi jual data warehouse simpan ringkas transaksi tipe item toko ringkas level daerah pasar
89,"Data warehouse biasanya dimodelkan oleh struktur basis data multidimensional, dimana setiap dimensi berkaitan dengan sebuah atribut atau sekumpulan atribut dalam skema, dan setiap sel menyimpan nilai dari ukuran agregasi seperti count dan sales_amount. Struktur fisik dari data warehouse dapat berupa penyimpanan basis data relasional atau sebuah kubus data multidimensional",3,data warehouse model struktur basis data multidimensional mana dimensi kait atribut kumpul atribut skema sel simpan nilai ukur agregasi count sales amount struktur fisik data warehouse simpan basis data rasional kubus data multidimensional
90,"Selain data warehouse, terdapat istilah penyimpanan data yang lain yaitu data mart. Sebuah data warehouse mengumpulkan informasi mengenai subjek-subjek yang menjangkau seluruh organisasi, dengan demikian cakupannya enterprise-wide. Sedangkan data mart merupakan sub bagian dari data warehouse. Fokus data mart adalah pada subjek yang dipilih dan dengan demikian cakupannya adalah department- wide.",3,data warehouse istilah simpan data data mart data warehouse kumpul informasi subjeksubjek jangkau organisasi cakup enterprisewide data mart sub data warehouse fokus data mart subjek pilih cakup department wide
91,"Secara umum, basis data transaksional terdiri dari sebuah file dimana setiap record merepresentasikan transaksi. Sebuah transaksi biasanya meliputi bilangan identitas transaksi yang unik (trans_id), dan sebuah daftar dari item yang membuat transaksi (seperti item yang dibeli dalam sebuah took). Basis data transaksi dapat memiliki tabel tambahan, yang mengandung informasi lain berkaitan dengan penjualan seperti tanggal transaksi, customer ID number, ID number dari sales person dan dari kantor cabang (branch) dimana penjualan terjadi",3,basis data transaksional file mana record representasi transaksi transaksi liput bilang identitas transaksi unik trans id daftar item transaksi item beli took basis data transaksi milik tabel tambah kandung informasi kait jual tanggal transaksi customer id number id number sales person kantor cabang branch mana jual
92,Data mining adalah sebuah proses pencarian secara otomatis informasi yang berguna dalam tempat penyimpanan data berukuran besar. Teknik data mining digunakan untuk memeriksa basis data berukuran besar sebagai cara untuk menemukan pola yang baru dan berguna.,3,data mining proses cari otomatis informasi guna simpan data ukur teknik data mining periksa basis data ukur temu pola guna
93,Perkembangan yang cepat dalam teknologi pengumpulan dan penyimpanan data telah memudahkan manusia untuk mengumpulkan sejumlah data berukuran besar sehingga menghasilkan gunung data. Ekstraksi informasi yang berguna dari basis data tersebut menjadi pekerjaan yang cukup menantang. Seringkali alat dan teknik analisis data tradisional tidak dapat digunakan dalam mengekstrak informasi dari data berukuran besar. Data mining adalah teknologi yang merupakan campuran teknik-teknik analisis data dengan algoritma-algoritma untuk memproses data berukuran besar.,3,kembang cepat teknologi kumpul simpan data mudah manusia kumpul data ukur hasil gunung data ekstraksi informasi guna basis data kerja tantang seringkali alat teknik analisis data tradisional ekstrak informasi data ukur data mining teknologi campur teknikteknik analisis data algoritmaalgoritma proses data ukur
94,"Tahapan  proses  data  mining  sesuai  dengan  CRISP-DM  terdiri  dari:  Fase Pemahaman Data, Fase Persiapan Data, Fase Pemodelan, Fase Evaluasi, dan Fase Penyebaran.",3,tahap proses data mining sesuai crispdm fase paham data fase siap data fase model fase evaluasi fase sebar
95,"Komponen dalam sebuah arsitektur data mining terdiri dari basis data, basis pengetahuan, mesin data mining, modul evaluasi pola, dan antar muka grafis.",3,komponen arsitektur data mining basis data basis tahu mesin data mining modul evaluasi pola muka grafis
96,Data mining adalah sebuah proses pencarian secara otomatis informasi yang berguna dalam tempat penyimpanan data berukuran besar. ,3,data mining proses cari otomatis informasi guna simpan data ukur
97,Teknik data mining digunakan untuk memeriksa basis data berukuran besar sebagai cara untuk menemukan pola yang baru dan berguna.,3,teknik data mining periksa basis data ukur temu pola guna
98,"Secara khusus, data mining menggunakan ide-ide seperti (1) pengambilan   contoh,   estimasi,   dan   pengujian   hipotesis   dari  statistika   dan (2) algoritme pencarian, teknik pemodelan dan teori pembelajaran dari kecerdasan buatan, pengenalan pola, dan machine learning. ",3,khusus data mining ideide ambil contoh estimasi uji hipotesis statistika algoritme cari teknik model teori ajar cerdas buat kenal pola machine learning
99,"Data mining juga telah mengadopsi ide-ide dari area lain meliputi optimisasi, evolutionary computing, teori informasi, pemrosesan sinyal, visualisasi dan information retrieval.",3,data mining adopsi ideide area liput optimisasi evolutionary computing teori informasi pemrosesan sinyal visualisasi information retrieval
100,"Komponen dalam sebuah arsitektur data mining terdiri dari basis data, basis pengetahuan, mesin data mining, modul evaluasi pola, dan antar muka grafis",3,komponen arsitektur data mining basis data basis tahu mesin data mining modul evaluasi pola muka grafis
101,"Tahapan proses data mining sesuai dengan CRISP-DM terdiri dari: Fase Pemahaman Data, Fase Persiapan Data, Fase Pemodelan, Fase Evaluasi, dan Fase Penyebaran.",3,tahap proses data mining sesuai crispdm fase paham data fase siap data fase model fase evaluasi fase sebar
102,"Teknik untuk melakukan estimasi terhadap sebuah data baru yang tidak memiliki keputusan berdasarkan histori data yang telah ada, dimanavariabel target estimasi lebih ke arah numerik daripada ke arah kategori.",3,teknik estimasi data milik putus dasar histori data dimanavariabel target estimasi arah numerik arah kategori
103,Model dibangun menggunakan record lengkap yang menyediakan nilai dari variabel target sebagai nilai prediksi. ,3,model bangun record lengkap sedia nilai variabel target nilai prediksi
104,"Selanjutnya, pada peninjauan berikutnya estimasi nilai dari variabel target dibuat berdasarkan nilai dari variabel prediksi. Contohnya melakukan estimasi tekanan darah sistolik pada pasien rumah sakit berdasarkan umur pasien, jenis kelamin, indeks berat badan, dan level sodium darah.",3,tinjau estimasi nilai variabel target dasar nilai variabel prediksi contoh estimasi tekan darah sistolik pasien rumah sakit dasar umur pasien jenis kelamin indeks berat badan level sodium darah
105,Suatu teknik dengan melihat pada kelakuan dan atribut dari kelompok yang telah didefinisikan. Teknik ini dapat memberikan klasifikasi pada data baru dengan memanipulasi data yang ada yang telah diklasifikasi dan dengan menggunakan hasilnya untuk memberikan sejumlah aturan. ,3,teknik laku atribut kelompok definisi teknik klasifikasi data manipulasi data klasifikasi hasil atur
106,"Salah satu contoh yang mudah dan popular adalah dengan decision tree yaitu salah satu teknik klasifikasi yang paling populer karena mudah untuk interpretasi seperti Algoritma C4.5, ID3 dan lain-lain",3,salah contoh mudah popular decision tree salah teknik klasifikasi populer mudah interpretasi algoritma c id lainlain
107,Teknik untuk mengenali kelakuan dari kejadian-kejadian khusus atau proses dimana hubungan asosiasi muncul pada setiap kejadian. Adapun teknik pemecahan masalah yang sering digunakan seperti Algoritma Apriori.,3,teknik nali laku kejadiankejadian khusus proses mana hubung asosiasi muncul jadi teknik pecah algoritma apriori
108,Teknik untuk mengelompokkan data dan membentuk kelas objek-objek yang memiliki kemiripan. Klaster adalah kumpulan record yang memiliki kemiripan satu dengan yang lainnya dan memiliki ketidakmiripan dengan record-record dalam klaster lain.,3,teknik kelompok data bentuk kelas objekobjek milik mirip klaster kumpul record milik mirip milik ketidakmiripan recordrecord klaster
109,"Proses klasterisasi berbeda dengan proses klasifikasi yaitu tidak adanya variabel target dalam pengklusteran. roses klasterisasi mencoba untuk melakukan pembagian terhadap keseluruhan data menjadi kelompok-kelompok yang memiliki kemiripan (homogen), dimana kemiripan data dalam satu kelompok tinggi (maksimal) dan kemiripan data dengan data pada kolompok lain rendah (minimal).",3,proses klasterisasi beda proses klasifikasi variabel target pengklusteran roses klasterisasi coba bagi data kelompokkelompok milik mirip homogen mana mirip data kelompok maksimal mirip data data kolompok rendah minimal
110,Supervised  Learning  yaitu  pembelajaran  menggunakan  guru  dan  biasanya ditandai dengan adanya class/label/target pada himpunan data. ,3,supervised learning ajar guru tanda classlabeltarget himpun data
111,"Supervised lerning merupakan sebuah pendekatan dimana sudah terdapat data yang dilatih, dan terdapat variabel yang ditargetkan sehingga tujuan dari pendekatan ini adalah mengelompokan suatu data ke data yang sudah ada. Adapun teknik-teknik yang digunakan yang bersifat supervised learning seperti Teknik Prediksi dan Klasifikasi seperti Algoritma C4.5, Teknik Rough Set dan lain-lain.",3,supervised lerning dekat mana data latih variabel target tuju dekat kelompok data data teknikteknik sifat supervised learning teknik prediksi klasifikasi algoritma c teknik rough set lainlain
112,"Unsupervised  Learning  yaitu  pembelajaran  tanpa  menggunakan  guru  dan biasanya ditandai pada him. Perbedaan dengan supervised learning, pada unsupervised learning tidak memiliki data latih, sehingga dari data yang ada dikelompokan menjadi 2 bagian atau 3 bagian dan seterusnya. Adapun teknik-teknik yang bersifat Unsupervised Learning yaitu Teknik Estimasi, Clustering, dan Asosiasi seperti Regresi Linier, Analytical Hierarchy Clustering dan lain-lain.punan datanya tidak memiliki atribut keputusan atau class/label/target.",3,unsupervised learning ajar guru tanda him beda supervised learning unsupervised learning milik data latih data kelompok teknikteknik sifat unsupervised learning teknik estimasi clustering asosiasi regresi linier analytical hierarchy clustering lainlainpunan data milik atribut putus classlabeltarget
