teks,label
"Artificial Intelligence (AI) digunakan untuk mengetahui dan memodelkan proses–proses berpikir manusia dan mendesain mesin agar dapat menirukan perilaku manusia. Cerdas, berarti memiliki pengetahuan ditambah pengalaman, penalaran (bagaimana  membuat keputusan dan mengambil tindakan), moral yang baik.",3
"Basis Pengetahuan (Knowledge Base), bersifat fakta-fakta, teori, pemikiran dan hubungan antar satu dengan yang lainnya.",3
"Motor    Inferensi    (Inference    Engine),   kemampuan    menarik   kesimpulan berdasarkan pengetahuan dan pengalaman.",3
Kecerdasan buatan memiliki beberapa kelebihan dan kekurangan jika dibandingkan dengan kecerdasan alami. ,3
"Basis Data terdiri dari kata basis dan data. Basis dapat diartikan sebagai markas atau gudang, sedangkan data adalah catatan atas kumpulan fakta dunia nyata yang mewakili objek seperti manusia, barang, hewan, konsep, peristiwa dan sebagainya yang diwujudkan dalam bentuk huruf, angka, simbol, gambar, teks, bunyi atau kombinasinya",3
"Data mining dan para profesional database biasanya menggunakan istilah atribut, dan disini akan kita gunakan istilah atribut juga. Atribut yang menggambarkan objek pelanggan dapat mencakup, misalnya, ID pelanggan, nama, dan alamat. Nilai-nilai yang diamati untuk atribut tertentu disebut dengan observasi",3
"Nominal berarti ""yang berkaitan dengan nama-nama"". Nilai-nilai atribut nominal adalah simbol atau nama-nama dari suatu benda.",3
"Setiap nilai merupakan semacam kategori, kode, atau status dan sebagainya sehingga atribut nominal juga disebut sebagai kategorikal. Nilai-nilai di dalamnya tidak memiliki urutan. Dalam ilmu komputer, nilai- nilai tersebut disebut juga dengan enumerasi.",3
Atribut biner disebut sebagai Boolean jika kedua status berkaitan dengan true dan false.,3
"Sebuah atribut biner adalah atribut nominal yang hanya berisi dua jenis nilai saja:0 atau 1, di mana 0 biasanya berarti bahwa atribut tidak ada, dan 1 berarti bahwa itu ada. Contoh lain adalah atribut yang nilainya hanya berisi 'ya' dan 'tidak'. ",3
"Atribut numerik adalah kuantitatif;  artinya, nilai atribut itu bisa diukur dan disajikan dalam bentuk integer atau desimal. Atribut numerik bisa berupa interval-scale (berskala interval) atau ratio-scale (berskala rasio).",3
"Sebuah atribut ordinal adalah atribut dengan nilai-nilai yang memiliki urutan atau peringkat, tapi besaran nilai-nilai yang berurutan tidak diketahui.",3
"Atribut ratio-scale adalah atribut numerik dengan titik nol absolut. Artinya, jika sistem pengukurannya menggunakan rasio-scale, maka kita dapat menghitung perkalian atau perbandingan antara suatu nilai dengan nilai yang lain. Selain itu, nilai- nilai tersebut juga bisa diurutkan, dihitung perbedaan/selisihnya, bisa dihitung mean (rata-rata), median (nilai tengah), dan modus (yang paling sering muncul).",3
"Suatu atribut diskrit adalah atribut yang memiliki himpunan nilai-nilai yang berhingga (finite) atau nilai-nilai tak-hingga tetapi yang bisa dihitung (countably infinite), ",3
"Bila suatu atribut tidak diskrit, berarti atribut tersebut kontinu (continous). Istilah atribut numerik dan atribut kontinu sering digunakan secara bergantian dalam literatur. (Hal ini dapat membingungkan karena, dalam pengertian klasik, nilai-nilai kontinu adalah bilangan real, sedangkan nilai numerik dapat berupa integer atau bilangan real.) Dalam prakteknya, nilai real disajikan dalam bentuk angka-angka. Atribut kontinu biasanya disajikan sebagai variabel floating-point (desimal).",3
Text  Mining  bertujuan  untuk  menemukan  informasi  berharga  yang  tersembunyi  baik  dari sumber  informasi  terstruktur  dan  tidak  terstruktur,3
Text Mining merupakan suatu penemuan baru yang sebelumnya informasinya tidak diketahui. Informasi yang diekstrak dari  berbagai  sumber  daya  tertulis  dilakukan  secara  otomatis.  Elemen  kuncinya  adalah menghubungkan beberapa informasi yang diekstraksi menjadi satu sehingga dapat membentuk fakta baru atau hipotesis baru untuk dieksplorasi lebih lanjut. ,3
"Text Mining merupakan penemuan pengetahuan di database dalam bentuk tekstual (knowledge discovery in textual database atau disingkat dengan KDT)[65][17], bisa disebut juga penggalian atau pencarian data-data yang berbentuk teks[32] yang di antaranya adalah ketertarikan terhadap pengetahuan yang baru dibuat, diartikan sebagai bagian dari proses penggalian  atau  pencarian  data  text  yang  sebelumnya  tidak  diketahui,      sehingga  dapat dimengerti, mempunyai potensi dan pola praktis atau pengetahuan dari koleksi data teks atau corpus masif (kumpulan teks yang menangkap penggunaan bahasa dalam bentuk tertulis atau lisan secara utuh dan padat) dan tidak terstruktur.",3
"Text mining sebagai ilmu pengetahuan cabang dari data mining, dipercaya memiliki nilai komersial yang jau lebih tinggi dibandingkan data mining itu sendiri, karena 80% pada setiap perusahaan  terdapat  dokumen  informasi  dalam  bentuk  teks ",3
"Namun,  penggalian  dan
pencarian data teks lebih kompleks dengan pola text tidak terstruktur selalu menyulitkan. Text mining merupakan  lingkup penelitian yang  komprehensif, yang masuk hampir disetiap lini
kehidupan kita. Pada makalah ini akan dijelaskan tentang sedikit sejara text mining serta tujuan
dan maksud penelitian. Dan akan dijelaskan juga beberapa pola atau model secara umum yang, serta melakukan pengelompokan masalah-masalah     yang sering muncul pada text mining. 
",3
"Pada Text mining selalu melibatkan pra proses dokumen yaitu ; melakukan kategorisasi teks, melakukan ekstraksi informasi, dan mengekstraksi kata. Metode ini untuk mengekstraksi informasi  yang  diambil  dari  sumber  data  dengan  cara  mengidentifikasi  serta  melakukan eksplorasi pola yang menarik ",3
"Text Mining merupakan teknik yang digunakan untuk menangani permasalahan klasifikasi, clustering, information extraction dan information retrival [4]. Secara Umum Text mining     terdiri dari tiga langkah yaitu: teks preprocessing, operasi penggalian teks, postprocessing. ",3
"Tugas Teks preprocessing adalah termasuk di dalamnya pemilihan data, klasifikasi dan ekstraksi fitur untuk mengubah dokumen menjadi bentuk perantara,  yang  harus  cocok  dengan  tujuan  pencarian  yang  berbeda.  Bagian  utama  dari Pekerjaan  Operasi  teks  mining  mencakup  pengelompokan,  penemuan  aturan  asosiasi,  tren analisis  ,  pola  penemuan,  serta  algoritma  penemuan  pengetahuan.  Pekerjaan  selanjutnya sebelum pemrosesan memanipulasi data atau informasi terbaru yang berasal dari prose teks mining, seperti evaluasi dan pemilihan informasi yang ditemukan, interpretasi dan visualisasi informasi yang dihasilkan.",3
Sederhananya   data   mining   merupakan   proses   mengekstraksi   dan   mengidentifikasi informasi atau knowledge dari tumpukan data yang banyak dan bersebaran pada sumber yang berbeda,3
"Dalam   prosesnya    data   mining  menggunakan teknik statistik, matematika, dan 





kecerdasan  buatan.  Istilah  lain  yang  mengacu  pada  data  mining  adalah  knowledge  e xtraction,   pattern   analysis,   information   harvesting,   dan   data   archaeology.   Hasil   data mining  dapat  digunakan  untuk  melakukan  prediksi  terhadap  suatu  masalah,  menemukan informasi baru, menemukan pola yang belum diketahui, dan membantu dalam pengambilan keputusan.Teks mining sudah banyak memunculkan penelitian yang ahirnya membentuk bidang penerapan dan pola aplikasinya. Sesuai bidang penerapannya teks mining bisa dibagi menjadi “diklasifikasikan sebagai pengelompokan teks, pengelompokan teks, ekstraksi aturan asosiasi dan analisis tren”.
",3
"Didalam teks mining, sistem klasifikasi teks merupakan proses pengkajian dan evaluasi yang terpantau. Sistem klasifikasi teks merupakan sebuah proses penentuan untuk pemisahan dan pengelompokan teks secara langsung atau otomatis, sesuai dengan klasifikasi konten teks yang di bawah yang diberikansistem",3
"Hipotesis cluster merupakan dasar pengelompokan teks, data-data yang masih berhubungan akan sangat mirip antara yang satu dengan yang lainnya, dibandingkan dengan data-data yang
tidak berhubungan",3
"Pengambilan dokumen, pencarian data, segmentasi citra, bidang analisis dan
klasifikasi   pola,   merupakan   kontribusi   fungsi   Pengelompokan   (clustering).   Ini   banyak digunakan untuk meningkatkan kualitas presisi dan sistem penilaian ulang kualitas informasi
atau output yang dihasilkan",3
"Pengelompokan teks merupakan alat yang canggih dan paling cocok digunakan dalam melakukan     analisis yang berhubungan dengan teks, dengan Pengelompokan teks kita bisa mendapatkan materi informasi yang kita butuhkan dalam dokumen dalam skala besar. ",3
Algoritma Naive Bayes digunakan dalam analisis sentimen untuk klasifikasi teks berdasarkan probabilitas kemungkinan setiap kategori.,3
"Dalam machine learning, algoritma Naive Bayes sering digunakan untuk klasifikasi dokumen, di mana kemunculan kata-kata menjadi dasar pengambilan keputusan.",3
Implementasi algoritma Naive Bayes pada data penggunaan bahasa natural dapat membantu dalam mengidentifikasi topik atau kategori yang paling mungkin relevan.,3
Keunggulan utama dari algoritma Naive Bayes adalah kemampuannya untuk bekerja dengan baik meskipun dengan dataset yang relatif kecil.,3
"Pada aplikasi spam filtering, algoritma Naive Bayes dapat memprediksi dengan akurat apakah suatu email masuk kategori spam atau bukan berdasarkan karakteristik kata-kata dalam pesan.",3
"Algoritma Naive Bayes memanfaatkan asumsi naif bahwa semua fitur dalam dataset adalah independen satu sama lain, meskipun demikian, seringkali memberikan hasil klasifikasi yang baik.",3
Penggunaan algoritma Naive Bayes dalam sistem rekomendasi memungkinkan prediksi preferensi pengguna berdasarkan pola kemunculan fitur-fitur tertentu.,3
"Saat digunakan dalam klasifikasi email, algoritma Naive Bayes dapat dengan efisien membedakan antara email yang mengandung informasi penting dan spam.",3
Algoritma Naive Bayes sering dipilih dalam situasi di mana interpretasi hasil klasifikasi lebih penting daripada pemahaman yang mendalam tentang hubungan antarfitur dalam dataset.,3
"Dalam proyek analisis teks, algoritma Naive Bayes dapat mengklasifikasikan ulasan pelanggan menjadi positif, negatif, atau netral berdasarkan penggunaan kata-kata kunci dalam teks tersebut.",3
"Algoritma K-NN, atau K-Nearest Neighbors, adalah metode pembelajaran mesin yang bergantung pada tetangga terdekat untuk klasifikasi data.",3
"Dalam K-NN, k adalah jumlah tetangga terdekat yang digunakan untuk menentukan kategori atau nilai prediksi dari suatu instance.",3
Kelebihan utama algoritma K-NN adalah kemampuannya menangani data non-linier dan beradaptasi dengan pola yang kompleks dalam dataset.,3
Algoritma ini bekerja dengan menghitung jarak antara suatu data point dengan tetangga terdekatnya dalam ruang fitur.,3
"K-NN sering digunakan dalam pengenalan pola, analisis data spasial, dan klasifikasi berbasis citra, di antara aplikasi lainnya.",3
Penting untuk memilih nilai k yang tepat agar hasil klasifikasi K-NN menjadi optimal dan menghindari overfitting atau underfitting.,3
K-NN cenderung sensitif terhadap data pencilan atau outliers dalam dataset.,3
"Algoritma ini dapat digunakan baik untuk klasifikasi maupun regresi, tergantung pada tujuan analisis data yang diinginkan.",3
"Dalam implementasinya, K-NN memerlukan penyimpanan seluruh dataset, sehingga dapat menjadi komputasi yang intensif untuk dataset besar.",3
"K-NN sering digunakan sebagai benchmark dalam pembandingan kinerja algoritma pembelajaran mesin lainnya, terutama dalam tugas klasifikasi.",3
"TF-IDF, atau Term Frequency-Inverse Document Frequency, adalah metode yang digunakan untuk mengevaluasi kepentingan suatu kata dalam suatu dokumen dalam kumpulan dokumen.",3
Konsep dasar dari TF-IDF adalah memberikan skor pada kata-kata berdasarkan seberapa sering kata tersebut muncul dalam suatu dokumen dan seberapa unik kata tersebut dalam seluruh kumpulan dokumen.,3
Komponen Term Frequency (TF) mengukur seberapa sering suatu kata muncul dalam suatu dokumen tertentu.,3
Inverse Document Frequency (IDF) mengukur seberapa umum atau langka suatu kata dalam seluruh kumpulan dokumen.,3
"Produk dari TF dan IDF memberikan skor untuk setiap kata dalam suatu dokumen, yang mencerminkan pentingannya dalam konteks tersebut.",3
"TF-IDF sering digunakan dalam pemrosesan teks, temu kembali informasi, dan analisis dokumen untuk menyoroti kata-kata kunci.",3
"Dalam implementasinya, nilai TF-IDF digunakan untuk membangun vektor representasi dokumen dalam ruang fitur.",3
Metode ini efektif dalam mengatasi masalah ketidakseimbangan frekuensi kata dalam dokumen yang panjang atau pendek.,3
TF-IDF dapat disesuaikan untuk mempertimbangkan faktor-faktor seperti normalisasi bobot kata atau pemilihan kata-kata tertentu.,3
Penggunaan TF-IDF membantu mengurangi dampak kata-kata umum yang muncul secara seragam dalam banyak dokumen.,3
TF-IDF digunakan dalam search engines untuk memberikan hasil pencarian yang lebih relevan dengan mengurutkan dokumen berdasarkan skor TF-IDF mereka.,3
Algoritma ini sering diterapkan dalam klasifikasi teks untuk menentukan kategori atau topik suatu dokumen.,3
Penerapan TF-IDF membutuhkan pemahaman yang baik tentang struktur dan karakteristik kumpulan dokumen yang diolah.,3
Penggunaan teknik ini dapat membantu menemukan pola dan tren dalam kumpulan dokumen yang besar.,3
TF-IDF dapat dikombinasikan dengan metode pembelajaran mesin untuk meningkatkan kinerja model dalam tugas seperti klasifikasi teks.,3
Salah satu kelemahan TF-IDF adalah kurangnya pemahaman tentang urutan kata dan konteks sintaktis dalam dokumen.,3
"Meskipun sederhana, TF-IDF masih menjadi salah satu metode yang populer dalam analisis teks.",3
Pengolahan stop words dan stemming dapat mempengaruhi hasil TF-IDF dengan mengubah representasi kata-kata.,3
